date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:21:29	361/361	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_m_white.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/ul4_m_white.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_minimal.css?ver=1.500.14)
04:21:29	760/760	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_m_white.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/ul5_m_white.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_minimal.css?ver=1.500.14)
04:21:30	148/148	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_m_white.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/ul6_m_white.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_minimal.css?ver=1.500.14)
04:21:30	606/606	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_m_white.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/ul7_m_white.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_minimal.css?ver=1.500.14)
04:21:30	100/100	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/minimal_sep2.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/minimal_sep2.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_minimal.css?ver=1.500.14)
04:21:30	99/99	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/minimal_sep3.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/minimal_sep3.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_minimal.css?ver=1.500.14)
04:21:31	103/103	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/minimal_sep4.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/minimal_sep4.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_minimal.css?ver=1.500.14)
04:21:31	100/100	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/minimal_vSep.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/minimal_vSep.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_minimal.css?ver=1.500.14)
04:21:31	251/251	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/tw_blue.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/images/tw_blue.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/editor/css/thrive_minimal.css?ver=1.500.14)
04:21:35	34419/34419	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:21:27%20GMT	http://www.scottsbasslessons.com/notes/embed	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/notes/embed.html	(from http://www.scottsbasslessons.com/notes/embed/)
04:21:37	18105/18105	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:21:31%20GMT	http://www.scottsbasslessons.com/bass-academy/bass-interviews	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/bass-academy/bass-interviews.html	(from http://www.scottsbasslessons.com/bass-academy/bass-interviews/)
04:21:39	16853/16853	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:21:33%20GMT	http://www.scottsbasslessons.com/bass-academy/bass-lesson-books	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/bass-academy/bass-lesson-books.html	(from http://www.scottsbasslessons.com/bass-academy/bass-lesson-books/)
04:21:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2021:21:35%20GMT	http://www.scottsbasslessons.com/tag/soloing/	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/tag/soloing/index.html	(from http://www.scottsbasslessons.com/tag/soloing/page/2)
04:21:42	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2021:21:36%20GMT	http://www.scottsbasslessons.com/riff-of-the-week/	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/riff-of-the-week/index.html	(from http://www.scottsbasslessons.com/riff-of-the-week/page/2)
04:21:43	818/818	---M-Z	200	added ('OK')	application/rss+xml	etag:%221ae947a93dc532279d91cebd1f3ae697-gzip%22	http://www.scottsbasslessons.com/bass-academy/weekly-seminars-with-top-bass-educators/feed	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/bass-academy/weekly-seminars-with-top-bass-educators/feed	(from http://www.scottsbasslessons.com/bass-academy/weekly-seminars-with-top-bass-educators)
04:21:45	2440/2440	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2021:21:39%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fbass-academy%2Fweekly-seminars-with-top-bass-educators	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed55c3.json	(from http://www.scottsbasslessons.com/bass-academy/weekly-seminars-with-top-bass-educators)
04:21:45	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2021:21:39%20GMT	http://www.scottsbasslessons.com/?p=11184	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexedbc.html	(from http://www.scottsbasslessons.com/bass-academy/weekly-seminars-with-top-bass-educators)
04:21:47	2538/2538	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2021:21:41%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fbass-academy%2Fweekly-seminars-with-top-bass-educators&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedcb8c	(from http://www.scottsbasslessons.com/bass-academy/weekly-seminars-with-top-bass-educators)
04:21:49	864/864	---M-Z	200	added ('OK')	application/rss+xml	etag:%221ae947a93dc532279d91cebd1f3ae697-gzip%22	http://www.scottsbasslessons.com/bass-academy/online-bass-courses/playing-chords-on-bass-guitar-the-definitive-guide/feed	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/bass-academy/online-bass-courses/playing-chords-on-bass-guitar-the-definitive-guide/feed	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/playing-chords-on-bass-guitar-the-definitive-guide)
04:21:50	2558/2558	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2021:21:44%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fbass-academy%2Fonline-bass-courses%2Fplaying-chords-on-bass-guitar-the-definitive-guide	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed397b.json	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/playing-chords-on-bass-guitar-the-definitive-guide)
04:21:50	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2021:21:44%20GMT	http://www.scottsbasslessons.com/?p=11144	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index6756.html	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/playing-chords-on-bass-guitar-the-definitive-guide)
04:21:52	2660/2660	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2021:21:46%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fbass-academy%2Fonline-bass-courses%2Fplaying-chords-on-bass-guitar-the-definitive-guide&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed433d	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/playing-chords-on-bass-guitar-the-definitive-guide)
04:21:54	846/846	---M-Z	200	added ('OK')	application/rss+xml	etag:%221ae947a93dc532279d91cebd1f3ae697-gzip%22	http://www.scottsbasslessons.com/bass-academy/online-bass-courses/masterclass-in-bass-line-creation-and-rb/feed	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/bass-academy/online-bass-courses/masterclass-in-bass-line-creation-and-rb/feed	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/masterclass-in-bass-line-creation-and-rb)
04:21:56	2500/2500	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2021:21:49%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fbass-academy%2Fonline-bass-courses%2Fmasterclass-in-bass-line-creation-and-rb	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embeda326.json	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/masterclass-in-bass-line-creation-and-rb)
04:21:57	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2021:21:50%20GMT	http://www.scottsbasslessons.com/?p=11148	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index2bf8.html	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/masterclass-in-bass-line-creation-and-rb)
04:21:59	2598/2598	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2021:21:52%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fbass-academy%2Fonline-bass-courses%2Fmasterclass-in-bass-line-creation-and-rb&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed27d5	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/masterclass-in-bass-line-creation-and-rb)
04:22:00	847/847	---M-Z	200	added ('OK')	application/rss+xml	etag:%221ae947a93dc532279d91cebd1f3ae697-gzip%22	http://www.scottsbasslessons.com/bass-academy/online-bass-courses/a-masterclass-in-time-groove-development/feed	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/bass-academy/online-bass-courses/a-masterclass-in-time-groove-development/feed	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/a-masterclass-in-time-groove-development)
04:22:02	2503/2503	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2021:21:56%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fbass-academy%2Fonline-bass-courses%2Fa-masterclass-in-time-groove-development	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed715e.json	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/a-masterclass-in-time-groove-development)
04:22:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2021:21:56%20GMT	http://www.scottsbasslessons.com/?p=11152	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index99c2.html	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/a-masterclass-in-time-groove-development)
04:22:04	2601/2601	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2021:21:58%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fbass-academy%2Fonline-bass-courses%2Fa-masterclass-in-time-groove-development&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed966e	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/a-masterclass-in-time-groove-development)
04:22:06	846/846	---M-Z	200	added ('OK')	application/rss+xml	etag:%221ae947a93dc532279d91cebd1f3ae697-gzip%22	http://www.scottsbasslessons.com/bass-academy/online-bass-courses/essential-bass-maintenance-set-guide/feed	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/bass-academy/online-bass-courses/essential-bass-maintenance-set-guide/feed	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/essential-bass-maintenance-set-guide)
04:22:08	2504/2504	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2021:22:02%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fbass-academy%2Fonline-bass-courses%2Fessential-bass-maintenance-set-guide	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed8b97.json	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/essential-bass-maintenance-set-guide)
04:22:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2021:22:02%20GMT	http://www.scottsbasslessons.com/?p=6872	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/index24ff.html	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/essential-bass-maintenance-set-guide)
04:22:09	2602/2602	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2021:22:03%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fbass-academy%2Fonline-bass-courses%2Fessential-bass-maintenance-set-guide&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed2aa5	(from http://www.scottsbasslessons.com/bass-academy/online-bass-courses/essential-bass-maintenance-set-guide)
04:22:11	1252/1252	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/fonts/simple_autoresponder/simple_autoresponder.eot?nkhhqg	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/fonts/simple_autoresponder/simple_autoresponder416f.eot	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/simple_video_lead.css?ver=1.500.14)
04:22:11	1252/1252	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/fonts/simple_autoresponder/simple_autoresponder.eot?	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/fonts/simple_autoresponder/simple_autoresponderd41d.eot	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/simple_video_lead.css?ver=1.500.14)
04:22:11	1164/1164	---M--	200	added ('OK')	application/x-font-woff	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/fonts/simple_autoresponder/simple_autoresponder.woff?nkhhqg	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/fonts/simple_autoresponder/simple_autoresponder416f.woff	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/simple_video_lead.css?ver=1.500.14)
04:22:11	1088/1088	---M--	200	added ('OK')	application/x-font-ttf	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/fonts/simple_autoresponder/simple_autoresponder.ttf?nkhhqg	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/fonts/simple_autoresponder/simple_autoresponder416f.ttf	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/simple_video_lead.css?ver=1.500.14)
04:22:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2021:22:05%20GMT	http://www.scottsbasslessons.com/tag/jazz/	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/tag/jazz/index.html	(from http://www.scottsbasslessons.com/tag/jazz/page/2)
04:22:12	831/831	---M--	200	added ('OK')	image/svg+xml	date:Fri,%2021%20Apr%202017%2010:11:47%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/fonts/simple_autoresponder/simple_autoresponder.svg?nkhhqg	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/fonts/simple_autoresponder/simple_autoresponder416f.svg	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/simple_video_lead.css?ver=1.500.14)
04:22:13	646/646	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2009:45:20%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/gravityforms/images/chosen-sprite.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/gravityforms/images/chosen-sprite.png	(from http://www.scottsbasslessons.com/wp-content/plugins/gravityforms/css/formsmain.min.css?ver=2.2.1.2)
04:22:14	872/872	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2009:45:20%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/gravityforms/images/chosen-sprite-2x.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/gravityforms/images/chosen-sprite-2x.png	(from http://www.scottsbasslessons.com/wp-content/plugins/gravityforms/css/formsmain.min.css?ver=2.2.1.2)
04:22:16	44169/44169	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:22:10%20GMT	http://www.scottsbasslessons.com/podcast/in-conversation-with-rufus-philpot-ignore-people-who-put-you-down	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/in-conversation-with-rufus-philpot-ignore-people-who-put-you-down.html	(from http://www.scottsbasslessons.com/podcast/page/5)
04:22:18	36247/36247	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:22:12%20GMT	http://www.scottsbasslessons.com/podcast/in-conversation-with-tim-lefebvre-always-bringin-the-octave	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/in-conversation-with-tim-lefebvre-always-bringin-the-octave.html	(from http://www.scottsbasslessons.com/podcast/page/5)
04:22:21	39051/39051	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:22:14%20GMT	http://www.scottsbasslessons.com/podcast/in-conversation-with-tanya-ocallaghan-focus-determination-and-passion	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/in-conversation-with-tanya-ocallaghan-focus-determination-and-passion.html	(from http://www.scottsbasslessons.com/podcast/page/5)
04:22:21	75752/75752	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2009:45:20%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/gravityforms/images/gf-creditcard-icons.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/gravityforms/images/gf-creditcard-icons.png	(from http://www.scottsbasslessons.com/wp-content/plugins/gravityforms/css/formsmain.min.css?ver=2.2.1.2)
04:22:23	39025/39025	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:22:17%20GMT	http://www.scottsbasslessons.com/podcast/in-conversation-with-juan-alderete-finding-your-voice	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/in-conversation-with-juan-alderete-finding-your-voice.html	(from http://www.scottsbasslessons.com/podcast/page/5)
04:22:25	39037/39037	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:22:19%20GMT	http://www.scottsbasslessons.com/podcast/in-conversation-with-marco-mendoza-be-patient-with-yourself	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/in-conversation-with-marco-mendoza-be-patient-with-yourself.html	(from http://www.scottsbasslessons.com/podcast/page/5)
04:22:28	38453/38453	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:22:21%20GMT	http://www.scottsbasslessons.com/podcast/in-conversation-with-andrew-gouche-be-prepared-when-the-opportunity-comes	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/in-conversation-with-andrew-gouche-be-prepared-when-the-opportunity-comes.html	(from http://www.scottsbasslessons.com/podcast/page/5)
04:22:31	48743/48743	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:22:24%20GMT	http://www.scottsbasslessons.com/podcast/in-conversation-with-chris-chaney-are-you-a-lifer	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/in-conversation-with-chris-chaney-are-you-a-lifer.html	(from http://www.scottsbasslessons.com/podcast/page/5)
04:22:34	45467/45467	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:22:27%20GMT	http://www.scottsbasslessons.com/podcast/in-conversation-with-hadrien-feraud-playing-the-right-notes	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/in-conversation-with-hadrien-feraud-playing-the-right-notes.html	(from http://www.scottsbasslessons.com/podcast/page/5)
04:22:36	51849/51849	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:22:29%20GMT	http://www.scottsbasslessons.com/podcast/conversation-nik-west-play-groove	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/conversation-nik-west-play-groove.html	(from http://www.scottsbasslessons.com/podcast/page/5)
04:22:37	497606/497606	---M--	200	added ('OK')	image/png	date:Fri,%2021%20Apr%202017%2010:11:46%20GMT	http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/images/landing_page_3_bg.png	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/images/landing_page_3_bg.png	(from http://www.scottsbasslessons.com/wp-content/plugins/thrive-visual-editor/landing-page/templates/css/simple_video_lead.css?ver=1.500.14)
04:22:38	57243/57243	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:22:32%20GMT	http://www.scottsbasslessons.com/podcast/conversation-rickey-minor-theres-no-traffic-extra-mile	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/conversation-rickey-minor-theres-no-traffic-extra-mile.html	(from http://www.scottsbasslessons.com/podcast/page/5)
04:22:41	2692/2692	---M-Z	200	added ('OK')	application/rss+xml	etag:%221ae947a93dc532279d91cebd1f3ae697-gzip%22	http://www.scottsbasslessons.com/podcast/in-conversation-with-mo-foster/feed	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/in-conversation-with-mo-foster/feed	(from http://www.scottsbasslessons.com/podcast/in-conversation-with-mo-foster)
04:22:43	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2021:22:37%20GMT	http://www.scottsbasslessons.com/?p=14262	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/indexc6e7.html	(from http://www.scottsbasslessons.com/podcast/in-conversation-with-mo-foster)
04:22:43	2740/2740	---M-Z	200	added ('OK')	application/json	date:Fri,%2021%20Jul%202017%2021:22:37%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fpodcast%2Fin-conversation-with-mo-foster	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embed5a60.json	(from http://www.scottsbasslessons.com/podcast/in-conversation-with-mo-foster)
04:22:45	2884/2884	---M-Z	200	added ('OK')	text/xml	date:Fri,%2021%20Jul%202017%2021:22:38%20GMT	http://www.scottsbasslessons.com/wp-json/oembed/1.0/embed?url=http%3A%2F%2Fwww.scottsbasslessons.com%2Fpodcast%2Fin-conversation-with-mo-foster&format=xml	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-json/oembed/1.0/embedaa85	(from http://www.scottsbasslessons.com/podcast/in-conversation-with-mo-foster)
04:22:48	17/17	---M-Z	200	added ('OK')	text/html	date:Fri,%2021%20Jul%202017%2021:22:41%20GMT	http://www.scottsbasslessons.com/podcast/in-conversation-with-mo-foster?cf_action=sync_comments&post_id=14262	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/in-conversation-with-mo-fosteref01.html	(from http://www.scottsbasslessons.com/podcast/in-conversation-with-mo-foster)
04:22:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2021%20Jul%202017%2021:22:41%20GMT	http://www.scottsbasslessons.com/podcast/14262%20http://www.scottsbasslessons.com/?post_type=podcast&p=14262	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/podcast/14262%20http_/www.scottsbasslessons.com/indexce44.html	(from http://www.scottsbasslessons.com/podcast/in-conversation-with-mo-foster)
04:22:49	44810/44810	---M--	200	added ('OK')	image/jpeg	date:Mon,%2006%20Jun%202016%2009:37:48%20GMT	http://www.scottsbasslessons.com/wp-content/uploads/2016/06/Untitled-2.jpg	C:/Users/LAP11096-local/Desktop/template/lesson/www.scottsbasslessons.com/wp-content/uploads/2016/06/Untitled-2.jpg	(from http://www.scottsbasslessons.com/podcast/in-conversation-with-mo-foster)
